"spdomain","product","quan5","qent","price","calperg"
"4","116",6.345122,7.649756,0.226608,3.390000
"4","117",3.335738,4.301074,2.996537,1.798200
"4","118",0.000000,0.000000,2.631536,0.000000
"4","119",0.411670,0.531334,3.303375,1.221000
"4","121",0.430764,0.555376,4.447403,1.483500
"4","122",5.805800,7.457318,1.114875,0.616100
"4","123",8.384088,10.450874,0.617241,3.750000
"4","124",0.000000,0.000000,0.154327,0.000000
"4","125",16.307234,20.815445,0.400798,0.600000
"4","127",70.799400,56.134512,0.095819,8.840000
"4","130",0.000000,0.000000,0.710008,0.000000
"4","131",0.000000,0.000000,0.345156,0.000000
"4","132",0.000000,0.000000,0.160586,0.000000
"4","134",0.000000,0.000000,0.344539,0.000000
"4","135",13.826974,17.596972,0.143793,0.364000
"4","136",43.596062,56.273269,0.148687,0.163800
"4","137",5.574206,7.158733,0.360201,0.264000
"4","138",22.386841,28.821329,0.123965,0.201600
"4","139",21.515806,27.591950,0.136573,0.261000
"4","140",0.000000,0.000000,0.527955,0.000000
"4","141",10.200423,12.876654,0.776920,3.130000
"4","143",1.054689,1.315033,1.095697,5.670000
"4","144",8.673579,10.485548,0.394930,5.880000
"4","145",0.000000,0.000000,0.709558,0.000000
"4","146",0.000000,0.000000,1.283070,0.000000
"4","147",9.097723,11.589332,1.604336,3.870000
"4","149",10.481774,13.527322,0.120417,0.000000
"4","150",7.671458,9.974038,0.169266,0.000000
"4","151",0.000000,0.000000,0.581979,0.000000
"4","154",2.021907,2.579083,0.708803,0.810000
"4","158",0.000000,0.000000,0.594470,0.000000
"5","101",4.078015,4.458215,1.277606,0.689000
"5","102",0.761993,0.775644,1.968736,0.689000
"5","103",0.000000,0.000000,2.182409,0.000000
"5","104",0.000000,0.000000,1.419395,0.000000
"5","105",29.198467,31.511082,0.957463,1.016400
"5","106",4.097193,4.449431,0.673392,3.430000
"5","107",12.300623,13.374944,0.680979,1.344000
"5","108",24.255079,24.504108,0.629625,3.140000
"5","109",0.000000,0.000000,0.272952,0.000000
"5","110",3.130198,3.335932,1.054479,3.610000
"5","111",0.000000,0.000000,0.237071,0.000000
"5","112",40.848930,42.694194,0.085062,0.946000
"5","113",48.583469,51.904317,0.493391,3.650000
"5","114",0.000000,0.000000,0.220111,0.000000
"5","115",10.684797,11.362197,0.512734,3.780000
"5","116",9.428604,10.537318,0.262340,3.390000
"5","117",1.577898,1.628960,2.636882,1.798200
"5","118",0.000000,0.000000,2.136608,0.000000
"5","119",0.634415,0.651650,2.764395,1.221000
"5","121",0.588249,0.629375,3.305488,1.483500
"5","122",5.342056,5.549181,0.761101,0.616100
"5","123",11.222052,11.336584,0.386162,3.750000
"5","124",0.000000,0.000000,0.124984,0.000000
"5","125",14.534082,15.382493,0.236072,0.600000
"5","127",53.755444,49.125582,0.084836,8.840000
"5","130",0.000000,0.000000,0.206435,0.000000
"5","131",0.000000,0.000000,0.186863,0.000000
"5","132",10.071516,9.862966,0.212942,0.433100
"5","134",6.228723,6.779026,0.305527,0.494000
"5","135",0.000000,0.000000,0.100524,0.000000
"5","136",30.701611,31.822866,0.138391,0.163800
"5","137",0.000000,0.000000,0.244189,0.000000
"5","138",57.393490,60.729519,0.106532,0.201600
"5","139",52.862194,55.432206,0.116272,0.261000
"5","140",0.000000,0.000000,0.315732,0.000000
"5","141",13.277547,13.434123,0.564505,3.130000
"5","143",3.472417,3.854198,0.523271,5.670000
"5","144",6.761907,7.676894,0.382207,5.880000
"5","145",0.000000,0.000000,0.325837,0.000000
"5","146",0.000000,0.000000,0.560798,0.000000
"5","147",7.065024,7.829904,1.229444,3.870000
"5","149",0.000000,0.000000,0.107489,0.000000
"5","150",11.027493,11.771580,0.172000,0.000000
"5","151",0.000000,0.000000,0.540642,0.000000
"5","154",0.000000,0.000000,0.439361,0.000000
"5","158",0.000000,0.000000,0.000000,0.000000
"6","101",0.000000,0.000000,1.557523,0.000000
"6","102",0.000000,0.000000,0.000000,0.000000
"6","103",0.000000,0.000000,0.711970,0.000000
"6","104",0.000000,0.000000,0.867669,0.000000
"6","105",14.168853,22.136385,0.330566,1.016400
"6","106",0.000000,0.000000,0.220837,0.000000
"6","107",14.189944,20.614285,0.267262,1.344000
"6","108",16.029634,18.110053,0.429455,3.140000
"6","109",0.000000,0.000000,0.446719,0.000000
"6","110",1.267209,1.370028,1.050492,3.610000
"6","111",3.404037,3.034011,0.318785,3.650000
"6","112",0.000000,0.000000,0.096686,0.000000
"6","113",65.977638,98.087980,0.194405,3.650000
"6","114",0.000000,0.000000,0.154092,0.000000
"6","115",3.926236,3.977128,0.186110,3.780000
