"spdomain","product","quan5","qent","price","calperg"
"5","107",12.303945,13.863658,0.681114,1.344000
"5","108",24.317698,25.286396,0.629625,3.140000
"5","109",0.000000,0.000000,0.272952,0.000000
"5","110",3.138279,3.475789,1.054479,3.610000
"5","111",0.000000,0.000000,0.237071,0.000000
"5","112",41.120289,44.997896,0.083399,0.946000
"5","113",48.495312,54.486462,0.492367,3.650000
"5","114",0.000000,0.000000,0.220111,0.000000
"5","115",10.712381,12.038110,0.512734,3.780000
"5","116",9.452946,11.846024,0.262340,3.390000
"5","117",1.581972,1.682972,2.636882,1.798200
"5","118",0.000000,0.000000,2.136608,0.000000
"5","119",0.636053,0.679728,2.764395,1.221000
"5","121",0.589768,0.679953,3.305488,1.483500
"5","122",5.321246,5.810057,0.756074,0.616100
"5","123",11.194474,11.969087,0.386848,3.750000
"5","124",0.000000,0.000000,0.124984,0.000000
"5","125",14.571603,16.675836,0.236072,0.600000
"5","127",53.712036,44.406255,0.084592,8.840000
"5","130",0.000000,0.000000,0.206435,0.000000
"5","131",0.000000,0.000000,0.186863,0.000000
"5","132",10.065183,10.122039,0.212817,0.433100
"5","134",6.244803,7.298605,0.305527,0.494000
"5","135",0.000000,0.000000,0.100219,0.000000
"5","136",30.673296,33.128763,0.137910,0.163800
"5","137",0.000000,0.000000,0.240468,0.000000
"5","138",57.364868,64.851134,0.106384,0.201600
"5","139",53.447464,59.065799,0.115097,0.261000
"5","140",0.000000,0.000000,0.315732,0.000000
"5","141",13.254475,14.011923,0.562968,3.130000
"5","143",3.414993,4.456437,0.530263,5.670000
"5","144",6.772449,8.629229,0.381029,5.880000
"5","145",0.000000,0.000000,0.325837,0.000000
"5","146",0.000000,0.000000,0.560798,0.000000
"5","147",7.070014,8.324971,1.229444,3.870000
"5","149",0.000000,0.000000,0.107391,0.000000
"5","150",11.026337,12.172178,0.172141,0.000000
"5","151",0.000000,0.000000,0.540642,0.000000
"5","154",0.000000,0.000000,0.439361,0.000000
"5","158",0.000000,0.000000,0.000000,0.000000
"6","101",0.000000,0.000000,0.509001,0.000000
"6","102",0.000000,0.000000,0.000000,0.000000
"6","103",0.000000,0.000000,0.000000,0.000000
"6","104",0.000000,0.000000,0.000000,0.000000
"6","105",17.292124,33.601255,0.269597,1.016400
"6","106",0.000000,0.000000,0.191481,0.000000
"6","107",20.541372,32.492587,0.229627,1.344000
"6","108",13.967288,13.951650,0.378241,3.140000
"6","109",0.000000,0.000000,0.000000,0.000000
"6","110",0.000000,0.000000,0.000000,0.000000
"6","111",0.000000,0.000000,0.000000,0.000000
"6","112",0.000000,0.000000,0.047870,0.000000
"6","113",79.040955,98.623192,0.151041,3.650000
"6","114",0.000000,0.000000,0.054095,0.000000
"6","115",0.000000,0.000000,0.100477,0.000000
"6","116",35.058846,36.464041,0.168990,3.390000
"6","117",0.000000,0.000000,2.537373,0.000000
"6","118",0.000000,0.000000,0.000000,0.000000
"6","119",0.000000,0.000000,2.400000,0.000000
"6","121",0.000000,0.000000,2.872221,0.000000
"6","122",0.000000,0.000000,0.134250,0.000000
"6","123",8.073072,11.162614,0.341618,3.750000
"6","124",0.000000,0.000000,0.000000,0.000000
"6","125",0.000000,0.000000,0.000000,0.000000
"6","127",38.657982,22.113519,0.102791,8.840000
"6","130",0.000000,0.000000,0.305401,0.000000
"6","131",0.000000,0.000000,0.095741,0.000000
"6","132",0.000000,0.000000,0.098643,0.000000
"6","134",0.000000,0.000000,0.074988,0.000000
"6","135",12.913157,15.015874,0.083662,0.364000
"6","136",10.400519,12.454117,0.111782,0.163800
"6","137",0.000000,0.000000,0.419245,0.000000
"6","138",0.000000,0.000000,0.087255,0.000000
"6","139",68.659248,87.740891,0.075538,0.261000
"6","140",0.000000,0.000000,0.000000,0.000000
"6","141",56.985737,62.411187,0.238604,3.130000
"6","143",0.000000,0.000000,0.000000,0.000000
"6","144",0.000000,0.000000,0.000000,0.000000
"6","145",0.000000,0.000000,0.225551,0.000000
"6","146",13.093994,11.989449,0.233683,5.730000
"6","147",4.362601,6.715017,0.475083,3.870000
"6","149",0.000000,0.000000,0.102602,0.000000
"6","150",8.638578,10.130850,0.147790,0.000000
"6","151",0.000000,0.000000,0.478704,0.000000
"6","154",0.000000,0.000000,0.102262,0.000000
"6","158",0.000000,0.000000,0.000000,0.000000
"7","101",0.000000,0.000000,0.957407,0.000000
"7","102",0.000000,0.000000,0.000000,0.000000
"7","103",0.000000,0.000000,0.000000,0.000000
"7","104",0.000000,0.000000,1.145211,0.000000
"7","105",18.930647,29.974082,0.195779,1.016400
"7","106",0.000000,0.000000,0.199438,0.000000
"7","107",15.141644,20.695838,0.256827,1.344000
"7","108",5.594068,6.908822,0.533336,3.140000
"7","109",0.000000,0.000000,0.000000,0.000000
"7","110",0.000000,0.000000,0.445554,0.000000
"7","111",9.878319,8.798798,0.097999,3.650000
"7","112",0.000000,0.000000,0.065618,0.000000
"7","113",88.613800,98.232248,0.119384,3.650000
"7","114",0.000000,0.000000,0.051359,0.000000
"7","115",5.917038,6.430045,0.131089,3.780000
"7","116",38.977135,42.147983,0.158212,3.390000
"7","117",0.000000,0.000000,1.741239,0.000000
"7","118",0.000000,0.000000,1.924040,0.000000
"7","119",0.000000,0.000000,0.004826,0.000000
"7","121",0.000000,0.000000,1.431235,0.000000
"7","122",0.000000,0.000000,0.279808,0.000000
"7","123",7.978919,9.524526,0.229261,3.750000
"7","124",0.000000,0.000000,0.102038,0.000000
"7","125",0.000000,0.000000,0.142232,0.000000
"7","127",32.452003,18.700814,0.124473,8.840000
"7","130",0.000000,0.000000,0.051019,0.000000
"7","131",0.000000,0.000000,0.197122,0.000000
"7","132",4.222035,5.434124,0.154859,0.433100
"7","134",0.000000,0.000000,0.137000,0.000000
"7","135",9.237928,11.894146,0.082438,0.364000
"7","136",9.878428,13.187349,0.109719,0.163800
"7","137",0.000000,0.000000,0.331833,0.000000
"7","138",11.608352,15.388288,0.078714,0.201600
"7","139",59.623352,78.220989,0.084872,0.261000
"7","140",0.000000,0.000000,0.114708,0.000000
"7","141",39.388088,48.128377,0.211097,3.130000
"7","143",0.000000,0.000000,0.148034,0.000000
"7","144",0.000000,0.000000,0.000000,0.000000
"7","145",20.428112,27.587251,0.176679,0.810000
"7","146",9.587277,10.219513,0.234474,5.730000
"7","147",3.218709,4.423588,0.349261,3.870000
"7","149",0.000000,0.000000,0.093224,0.000000
"7","150",9.588126,13.058511,0.137411,0.000000
"7","151",0.000000,0.000000,0.530954,0.000000
"7","154",0.000000,0.000000,0.275734,0.000000
"7","158",0.000000,0.000000,0.509001,0.000000
"8","101",25.678129,18.231536,1.803734,0.689000
