"spdomain","product","quan5","qent","price","calperg"
"5","132",0.000000,0.000000,0.313493,0.000000
"5","134",47.979374,34.724890,0.219253,0.494000
"5","135",32.900185,19.658452,0.327452,0.364000
"5","136",67.693542,38.392213,0.316382,0.163800
"5","137",0.000000,0.000000,0.434648,0.000000
"5","138",112.239810,69.649692,0.166977,0.201600
"5","139",0.000000,0.000000,0.203154,0.000000
"5","140",61.249672,37.235171,0.880398,1.030000
"5","141",135.246870,100.163191,0.840603,3.130000
"5","144",15.640053,12.140215,1.281650,5.880000
"5","145",0.000000,0.000000,1.485528,0.000000
"5","146",0.000000,0.000000,0.492078,0.000000
"5","147",12.066854,7.546734,2.434524,3.870000
"5","150",26.780907,14.852375,0.564329,0.000000
"5","153",17.305992,11.460485,0.644516,1.530000
"5","154",0.000000,0.000000,0.486744,0.000000
"5","155",0.000000,0.000000,0.102280,0.000000
"5","156",0.000000,0.000000,0.188789,0.000000
